"1","2012-12-26","1993","0","0","0","0","0","",\N,"0","N/A","2013-01-01","0"
"2","2013-01-26","2009","16","11.50","230.00","","","","","241.50","0159390","2013-03-20",""
"3","2013-02-26","2027","18","13.00","260.00","","","","","273.00","0160749","2013-05-12",""
"4","2013-03-26","2046","19","13.75","275.00","","","","","288.75","0160749","2013-05-12",""
"5","2013-04-26","2074","28","20.90","418.00","","","","","438.90","0337790","2013-06-14",""
"6","2013-05-26","2098","24","","354.00","","","","","354.00","0337843","2013-06-17",""
"7","2013-06-26","2118","20","","290.00","","","","","290.00","0423632","2013-07-18",""
"8","2013-07-26","2135","17","12.25","245.00","","","","","257.25","0567156","2013-09-17",""
"9","2013-08-26","2152","17","12.25","245.00","","","","","257.25","0568104","2013-10-21",""
"10","2013-09-26","2169","17","12.25","245.00","","","","","257.25","0568104","2013-10-21",""
"11","2013-10-26","2194","25","18.5","370.00","0","0","",\N,"388.50","0702270","2014-01-10",\N
"12","2013-11-26","2216","22","16.1","322.00","00.00","00.00","",\N,"338.10","0702416","2014-01-17",\N
"13","2013-12-26","2238","22","0","322.00","00.00","00.00","",\N,"322.00","0702416","2014-01-17",\N
