"1","2013-09-27","688","15","0","215.00","0","0",\N,"215.00","0568089","2013-10-18","0"
"2","2013-10-27","702","14","","200.00","","",\N,"200.00","0676687","2013-11-12",""
"3","2013-11-27","717","15",\N,"215.00","0","0",\N,"215",\N,\N,\N
"4","2013-12-27","729","12",\N,"170.00","00.00","00.00",\N,"170",\N,\N,\N
