"1","2012-12-24","2535","0","0","0","0","0","","","0","N/A","2013-01-14","0"
"2","2013-01-24","2544","9","","140.00","","","","","140.00","0074305","2013-02-08",""
"3","2013-02-24","2581","37","","569.00","","","","","569.00","0159820","2013-03-11",""
"4","2013-03-24","2634","53","","841.00","","","","","841.00","0159820","2013-04-12",""
"5","2013-04-24","2651","17","","245.00","","","","","245.00","0160466","2013-05-09",""
"6","2013-05-24","2660","9","","140.00","","","","","140.00","0337652","2013-06-10",""
"7","2013-06-24","2665","5","","140.00","","","","","140.00","0423403","2013-07-10",""
"8","2013-07-24","2670","5","","140.00","","","","","140.00","0424500","2013-08-08",""
"9","2013-08-24","2683","13","","185.00","","","","","185.00","0566953","2013-09-09",""
"10","2013-09-24","2719","36","0","552.00","0","0","","","552.00","0567708","2013-10-08",\N
"11","2013-10-24","2756","37","28.45","569.00","0","0","","","597.45","0702274","2014-01-10",\N
"12","2013-11-24","2781","25","18.5","370.00","00.00","00.00","","","388.50","0702274","2014-01-10",\N
"13","2013-12-24","2781","0","0","140.00","00.00","00.00","","","140.00","0702274","2014-01-10",\N
