"1","2012-10-27","1743","35","0","535","0","0","","","535","5357733","2012-11-13","0"
"2","2012-11-27","1761","18","0","260","0","0","","","260","0072729","2012-12-05","0"
"3","2012-12-27","1783","22","0","322","0","0","","","322","1073918","2013-01-18","0"
"4","2013-01-27","1799","16","","230.00","","","","","230.00","0158545","2013-02-18",""
"5","2013-02-27","1822","23","16.90","338.00","","","","","354.90","0159427","2013-03-21",""
"6","2013-03-27","1831","9","","140.00","","","","","140.00","0160121","2013-04-19",""
"7","2013-04-27","1855","24","17.70","354.00","","","","","371.70","0337974","2013-06-15",""
"8","2013-05-27","1880","25","","370.00","","","","","370.00","0337974","2013-06-15",""
"9","2013-06-27","1890","10","7.00","140.00","","","","","147.00","0338258","2013-07-02",""
"10","2013-07-27","1913","23","","338.00","","","","","338.00","0424531","2013-08-13",""
"11","2013-08-27","1931","18","","260.00","","","","","260.00","0423250","2013-09-06",""
"12","2013-09-27","1950","19","13.75","275.00","0","0","","","288.75","0567666","2013-10-09",""
"13","2013-10-27","1970","20","0","290.00","0","0","","","290.00","0676786","2013-11-15",\N
"14","2013-11-27","1994","24","0","354.00","00.00","00.00","","","354.00","0677446","2013-12-05",\N
"15","2013-12-27","2016","22",\N,"322.00","00.00","00.00","","","322",\N,\N,\N
