"2","2006-06-25","139","20","","290.00","","","","","290.00","7205876","2006-07-24",""
"3","2006-07-25","160","21","","306.00","","","","","306.00","7205847","2006-08-28",""
"4","2006-08-25","183","23","","338.00","","","","","338.00","7206911","2006-09-21",""
"5","2006-09-25","183","0","","","0","0","",\N,"0","00000000","0000-00-00",""
"6","2006-10-25","203","20",\N,"290.00","0","0","",\N,"290",\N,\N,\N
"7","2006-11-25","221","18",\N,"260.00","0","0","",\N,"260",\N,\N,\N
"8","2006-12-25","234","13",\N,"185.00","0","0","",\N,"185",\N,\N,\N
"9","2007-01-25","247","13",\N,"185.00","0","0","",\N,"185",\N,\N,\N
"10","2007-02-25","269","22",\N,"322.00","0","0","",\N,"322",\N,\N,\N
"11","2007-03-25","294","25",\N,"370.00","0","0","",\N,"370",\N,\N,\N
"12","2007-04-25","307","13",\N,"185.00","0","0","",\N,"185",\N,\N,\N
"13","2007-05-25","315","8","","140.00","0","0","","","140","","","PL"
