"1","2012-12-25","315","0","0","0","0","0","","","0","N/A","2008-01-01","0"
"2","2013-01-25","333","18","13.00","260.00","","","","","273.00","0424027","2013-07-29",""
"3","2013-02-25","353","20","14.50","290.00","","","","","304.50","0424027","2013-07-29",""
"4","2013-03-25","369","16","11.50","230","","","","","241.50","0424027","2013-07-29",""
"5","2013-04-25","391","22","7.10","322.00","","","","","329.10","0566502","2013-08-22",""
"6","2013-05-25","415","24","","354","","","","","354","0566502","2013-08-22",""
"7","2013-06-25","435","20","8.10","290.00","","","","","298.10","0566502","2013-08-22",""
"8","2013-07-25","458","23","","388","","","","","388","0566502","2013-08-22",""
"9","2013-08-25","479","21","15.3","306.00","0","0","","","321.30","0568318","2013-10-30",\N
"10","2013-09-25","488","9","7","140.00","0","0","","","147.00","0568318","2013-10-30",\N
"11","2013-10-25","506","18","13","260.00","0","0","","","273.00","0702174","2014-01-10",\N
"12","2013-11-25","519","13","9.25","185.00","00.00","00.00","","","194.25","0702174","2014-01-10",\N
"13","2013-12-25","534","15","0","215.00","00.00","00.00","","","215.00","0702174","2014-01-10",\N
