"1","2012-12-27","652","0","0","0","0","0","","","0","N/A","2013-07-30","0"
"2","2013-01-27","667","15","10.75","215.00","","","","","225.75","0424121","2013-07-30",""
"3","2013-02-27","681","14","10.00","200.00","","","","","210.00","0424121","2013-07-30",""
"4","2013-03-27","696","15","10.75","215.00","","","","","225.75","0424121","2013-07-30",""
"5","2013-04-27","715","19","13.75","275.00","","","","","288.75","0424121","2013-07-30",""
"6","2013-05-27","747","32","24.20","484.00","","","","","508.20","0566771","2013-09-03",""
"7","2013-06-27","766","19","13.75","275.00","","","","","288.75","0566771","2013-09-03",""
"8","2013-07-27","782","16","11.5","230.00","0","0","","","241.50","0568118","2013-10-21",\N
"9","2013-08-27","792","10","7","140.00","0","0","","","147.00","0701964","2014-01-07",\N
"10","2013-09-27","805","13","9.25","185.00","0","0","","","194.25","0701964","2014-01-07",\N
"11","2013-10-27","815","10","0","","0","0","","","0.00","0701964","2014-01-07",\N
"12","2013-11-27","828","13",\N,"185.00","00.00","00.00","","","185",\N,\N,\N
"13","2013-12-27","839","11",\N,"155.00","00.00","00.00","","","155",\N,\N,\N
