"1","2013-09-26","721","0","0","0","0","0",\N,"294","0677142","2013-11-25","0"
"2","2013-10-26","729","8","7","140.00","0","0",\N,"147","0702040","2014-01-10",""
"3","2013-11-26","739","10","7.00","140.00","","",\N,"147.00","0702040","2014-01-10",""
"4","2013-12-26","745","6",\N,"140.00","0","0",\N,"140",\N,\N,\N
