"2","2006-05-27","16","14","","200.00","","","","","200.00","","",""
"3","2006-06-27","27","11",\N,"155.00","0","0","","","155",\N,\N,\N
"4","2006-07-27","38","11",\N,"155.00","0","0","","","155",\N,\N,\N
"5","2006-08-27","42","4","","140.00","0","0","","","140","","","PL"
