"2","2009-04-28","960","14","10.00","200.00","","","","","210.00","0958757","2010-08-10",""
"3","2009-05-28","972","12",\N,"170.00","0","0","",\N,"170",\N,\N,\N
"4","2009-06-28","988","16",\N,"230.00","0","0","",\N,"230",\N,\N,\N
"5","2009-07-28","1002","14",\N,"200.00","0","0","",\N,"200",\N,\N,\N
"6","2009-08-28","1015","13",\N,"185.00","0","0","",\N,"185",\N,\N,\N
"7","2009-09-28","1030","15",\N,"215.00","0","0","",\N,"215",\N,\N,\N
"8","2009-10-28","1044","14",\N,"200.00","0","0","",\N,"200",\N,\N,\N
"9","2009-11-28","1059","15",\N,"215.00","0","0","",\N,"215",\N,\N,\N
"10","2009-12-28","1071","12",\N,"170.00","0","0","",\N,"170",\N,\N,\N
"11","2010-01-28","1085","14",\N,"200.00","0","0","",\N,"200",\N,\N,\N
"12","2010-02-28","1103","18",\N,"260.00","0","0","",\N,"260",\N,\N,\N
"13","2010-03-28","1118","15",\N,"215.00","0","0","",\N,"215",\N,\N,\N
"14","2010-04-28","1136","18",\N,"260.00","0","0","",\N,"260",\N,\N,\N
"15","2010-05-28","1160","24",\N,"354.00","0","0","",\N,"354",\N,\N,\N
"16","2010-06-28","1184","24",\N,"354.00","0","0","",\N,"354",\N,\N,\N
"17","2010-07-28","1199","15",\N,"215.00","0","0","",\N,"215",\N,\N,\N
"18","2010-08-28","1212","13",\N,"185.00","0","0","",\N,"185",\N,\N,\N
"19","2010-09-28","1212","0","","","0","0","","","0","00000000","0000-00-00","PL"
"20","2009-04-28","960","14","10.00","200.00","","","","","210.00","0958757","2010-08-10",""
