"2","2006-11-27","68","15","10.75","215.00","","","","","225.75","7213542","2007-02-23",""
"3","2006-12-27","78","10","7.00","140.00","","","","","147.00","7213542","2007-02-23",""
"4","2007-01-27","90","12","8.925","170.00","0","0","",\N,"187.43","","",""
"5","2007-02-27","104","14",\N,"200.00","0","0","",\N,"200",\N,\N,\N
"6","2007-03-27","115","11",\N,"155.00","0","0","",\N,"155",\N,\N,\N
"7","2007-04-27","123","8",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"8","2007-05-27","128","5",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"9","2007-06-27","134","6",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"10","2007-07-27","140","6",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"11","2007-08-27","151","11",\N,"155.00","0","0","",\N,"155",\N,\N,\N
"12","2007-09-27","164","13",\N,"185.00","0","0","",\N,"185",\N,\N,\N
"13","2007-10-27","176","12",\N,"170.00","0","0","",\N,"170",\N,\N,\N
"14","2007-11-27","186","10",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"15","2007-12-27","199","13","","185.00","0","0","","","185","","","PL"
"16","2006-12-27","78","10","7.00","140.00","","","","","147.00","7213542","2007-02-23",""
