"2","2009-06-25","410","11","7.75","155.00","","","",\N,"162.75","0616532","2010-01-12",""
"3","2009-07-25","431","21",\N,"306.00","0","0","",\N,"306",\N,\N,\N
"4","2009-08-25","442","11",\N,"155.00","0","0","",\N,"155",\N,\N,\N
"5","2009-09-25","453","11",\N,"155.00","0","0","",\N,"155",\N,\N,\N
"6","2009-10-25","464","11",\N,"155.00","0","0","",\N,"155",\N,\N,\N
"7","2009-11-25","474","10",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"8","2009-12-25","483","9",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"9","2010-01-25","492","9",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"10","2010-02-25","499","7",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"11","2010-03-25","0","0","","","00.00","00.00","",\N,"0","","","PL"
