"1","2012-12-28","382","0","0","0","0","0","",\N,"0","N/A","2013-01-01","0"
"2","2013-01-28","399","17","12.25","245.00","","","","","257.25","0423821","2013-07-24",""
"3","2013-02-28","415","16","11.50","230.00","","","","","241.50","0423821","2013-07-24",""
"4","2013-03-28","430","15","10.75","215.00","","","","","225.75","0423821","2013-07-24",""
"5","2013-04-28","456","26","19.30","386.00","","","","","405.30","0423821","2013-07-24",""
"6","2013-05-28","482","26","19.30","386.00","","","","","405.30","0567114","2013-09-13",""
"7","2013-06-28","503","21","15.30","306.00","","","","","321.30","0567114","2013-09-13",""
"8","2013-07-28","517","14","10","200.00","0","0","",\N,"210.00","0676946","2013-11-22",\N
"9","2013-08-28","533","16",\N,"230.00","0","0","",\N,"230",\N,\N,\N
"10","2013-09-28","550","17",\N,"245.00","0","0","",\N,"245",\N,\N,\N
"11","2013-10-28","574","24",\N,"354.00","0","0","",\N,"354",\N,\N,\N
"12","2013-11-28","603","29",\N,"434.00","00.00","00.00","",\N,"434",\N,\N,\N
"13","2013-12-28","634","31",\N,"467.00","00.00","00.00","",\N,"467",\N,\N,\N
