"1","2012-10-25","187","0","0","0","0","0","",\N,"0","N/A","2012-12-10","0"
"2","2012-11-25","197","10","7.00","140.00","","","",\N,"147","0158897","2013-03-01",""
"3","2012-12-25","207","10","","140.00","","","",\N,"140.00","0073308","2013-04-04",""
"4","2013-01-25","211","4","7.00","140.00","","","",\N,"147.00","0158897","2013-03-01",""
"5","2013-02-25","232","21","","306.00","","","",\N,"306.00","0159074","2013-03-07",""
"6","2013-03-25","241","9","","140.00","","","",\N,"140.00","0159823","2013-04-12",""
"7","2013-04-25","244","3","","140.00","","","",\N,"140.00","0160447","2013-05-09",""
"8","2013-05-25","250","6","","140.00","","","",\N,"140.00","0337373","2013-06-18","PL"
"9","2013-06-25","252","2",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"10","2013-07-25","TPL","-252",\N,"","0","0","",\N,"0",\N,\N,\N
