"4","2012-03-25","0","0","0","0","","","","","0.00","0","0","RE-OPEN"
"5","2012-04-25","153","6","","140","0","0","","","140","","",""
"6","2012-05-25","153","0",\N,"","0","0","",\N,"0",\N,\N,\N
"7","2012-06-25","154","1",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"8","2012-07-25","154","0","","","0","0","","","0","","","PL"
