"2","2013-01-27","142","5","","140.00","","","","","140.00","0567000","2013-09-11",""
"3","2013-02-27","152","10","","140.00","","","","","140.00","0567000","2013-09-11",""
"4","2013-03-27","166","14",\N,"200.00","0","0","",\N,"200",\N,\N,\N
"5","2013-04-27","167","1",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"6","2013-05-27","167","0","","140.00","0","0","","","140.00","","",""
"7","2013-06-27","169","2",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"8","2013-07-27","193","24",\N,"354.00","0","0","",\N,"354",\N,\N,\N
"9","2013-08-27","223","30",\N,"450.00","0","0","",\N,"450",\N,\N,\N
"10","2013-09-27","250","27",\N,"402.00","0","0","",\N,"402",\N,\N,\N
"11","2013-10-27","258","8",\N,"140.00","0","0","",\N,"140",\N,\N,\N
"12","2013-11-27","267","9","","140.00","00.00","00.00","",\N,"140","","","PL"
